"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Open main page and check page title","2190","Check main page title","","Wed Apr 08 13:42:27 UTC 2026","passed","Wed Apr 08 13:42:29 UTC 2026","","com.elesinsergei.narvaonline.ui.HomeUiTest","com.elesinsergei.narvaonline.ui.HomeUiTest","testNarvaonlineTitle"
"","4484","3. Review Ad","","Wed Apr 08 13:39:50 UTC 2026","failed","Wed Apr 08 13:39:54 UTC 2026","","com.elesinsergei.narvaonline.ui.AdvertsUiTest","com.elesinsergei.narvaonline.ui.AdvertsUiTest","checkUsernameAndPrice"
"","27699","Successful event creation and deletion","","Wed Apr 08 13:40:44 UTC 2026","passed","Wed Apr 08 13:41:11 UTC 2026","","com.elesinsergei.narvaonline.ui.CreateEventUiTest","com.elesinsergei.narvaonline.ui.CreateEventUiTest","shouldCreateBlog"
"Check that the API returns a list of blog posts and a status code of 200.","4288","Getting a list of blog posts","","Wed Apr 08 13:37:46 UTC 2026","passed","Wed Apr 08 13:37:50 UTC 2026","","com.elesinsergei.narvaonline.api.BlogApiTest","com.elesinsergei.narvaonline.api.BlogApiTest","shouldGetBlogPostList"
"","26644","Successful page creation and deletion","","Wed Apr 08 13:41:11 UTC 2026","passed","Wed Apr 08 13:41:38 UTC 2026","","com.elesinsergei.narvaonline.ui.CreatePageUiTest","com.elesinsergei.narvaonline.ui.CreatePageUiTest","shouldCreatePage"
"","9300","Successful person creation via APi","","Wed Apr 08 13:39:12 UTC 2026","failed","Wed Apr 08 13:39:21 UTC 2026","","com.elesinsergei.narvaonline.e2e.PersonHybridTest","com.elesinsergei.narvaonline.e2e.PersonHybridTest","shouldSeeCreatedPersonOnFrontEnd"
"","24257","Successful blog-draft creation","","Wed Apr 08 13:40:19 UTC 2026","passed","Wed Apr 08 13:40:44 UTC 2026","","com.elesinsergei.narvaonline.ui.CreateBlogDraftUiTest","com.elesinsergei.narvaonline.ui.CreateBlogDraftUiTest","shouldCreateBlog"
"","13504","Successful blog post creation via APi","","Wed Apr 08 13:38:15 UTC 2026","failed","Wed Apr 08 13:38:29 UTC 2026","","com.elesinsergei.narvaonline.e2e.BlogHybridTest","com.elesinsergei.narvaonline.e2e.BlogHybridTest","shouldSeeCreatedBlogPostOnFrontEnd"
"Check that the API returns a list of persons and a status code of 200.","551","Getting a list of persons","","Wed Apr 08 13:38:10 UTC 2026","passed","Wed Apr 08 13:38:10 UTC 2026","","com.elesinsergei.narvaonline.api.PersonApiTest","com.elesinsergei.narvaonline.api.PersonApiTest","shouldGetPersonsList"
"Check that the API returns a list of pages and a status code of 200.","1251","Getting a list of pages","","Wed Apr 08 13:38:03 UTC 2026","passed","Wed Apr 08 13:38:04 UTC 2026","","com.elesinsergei.narvaonline.api.PageApiTest","com.elesinsergei.narvaonline.api.PageApiTest","shouldGetPagesList"
"","8595","Successful post creation via APi","","Wed Apr 08 13:39:21 UTC 2026","passed","Wed Apr 08 13:39:30 UTC 2026","","com.elesinsergei.narvaonline.e2e.PostHybridTest","com.elesinsergei.narvaonline.e2e.PostHybridTest","shouldSeeCreatedPostOnFrontEnd"
"","14389","1. Register User","","Wed Apr 08 13:39:30 UTC 2026","passed","Wed Apr 08 13:39:44 UTC 2026","","com.elesinsergei.narvaonline.ui.AdvertsUiTest","com.elesinsergei.narvaonline.ui.AdvertsUiTest","registerTest"
"Check that the API returns a list of events and a status code of 200.","893","Getting a list of events","","Wed Apr 08 13:37:59 UTC 2026","passed","Wed Apr 08 13:37:59 UTC 2026","","com.elesinsergei.narvaonline.api.EventApiTest","com.elesinsergei.narvaonline.api.EventApiTest","shouldGetEventList"
