"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Check that the API returns a list of posts and a status code of 200.","1202","Getting a list of posts","","Mon Apr 20 14:09:25 UTC 2026","passed","Mon Apr 20 14:09:26 UTC 2026","","com.elesinsergei.narvaonline.api.PostApiTest","com.elesinsergei.narvaonline.api.PostApiTest","shouldGetPostsList"
"","31985","Successful page creation and deletion","","Mon Apr 20 14:13:24 UTC 2026","passed","Mon Apr 20 14:13:56 UTC 2026","","com.elesinsergei.narvaonline.ui.CreatePageUiTest","com.elesinsergei.narvaonline.ui.CreatePageUiTest","shouldCreatePage"
"Check that the API returns a list of organizations and a status code of 200.","633","Getting a list of organizations","","Mon Apr 20 14:09:17 UTC 2026","passed","Mon Apr 20 14:09:17 UTC 2026","","com.elesinsergei.narvaonline.api.OrganizationApiTest","com.elesinsergei.narvaonline.api.OrganizationApiTest","shouldGetPostsList"
"","3829","Blog post creation and removal via API","","Mon Apr 20 14:09:07 UTC 2026","passed","Mon Apr 20 14:09:11 UTC 2026","","com.elesinsergei.narvaonline.api.BlogApiTest","com.elesinsergei.narvaonline.api.BlogApiTest","blogCreatedViaApiAndDeleted"
"","2545","Parametrized posts test AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA (Status: publish)","","Mon Apr 20 14:10:48 UTC 2026","passed","Mon Apr 20 14:10:51 UTC 2026","","com.elesinsergei.narvaonline.e2e.PostParamHybridTest","com.elesinsergei.narvaonline.e2e.PostParamHybridTest","testWordPressPostLogic"
"","2697","Event creation and removal via API","","Mon Apr 20 14:09:11 UTC 2026","passed","Mon Apr 20 14:09:14 UTC 2026","","com.elesinsergei.narvaonline.api.EventApiTest","com.elesinsergei.narvaonline.api.EventApiTest","eventCreatedViaApiAndDeleted"
"","527","Parametrized user test Проверка создания юзера: username","","Mon Apr 20 14:11:22 UTC 2026","passed","Mon Apr 20 14:11:23 UTC 2026","","com.elesinsergei.narvaonline.e2e.UserParamHybridTest","com.elesinsergei.narvaonline.e2e.UserParamHybridTest","userCreatedViaApiAndDeleted"
"","19913","User creation, test login via UI, user removal via UI","","Mon Apr 20 14:10:54 UTC 2026","passed","Mon Apr 20 14:11:13 UTC 2026","","com.elesinsergei.narvaonline.e2e.UserHybridTest","com.elesinsergei.narvaonline.e2e.UserHybridTest","userCreatedViaApiAndDeleted"
"Check that the API returns a list of persons and a status code of 200.","495","Getting a list of persons","","Mon Apr 20 14:09:24 UTC 2026","passed","Mon Apr 20 14:09:25 UTC 2026","","com.elesinsergei.narvaonline.api.PersonApiTest","com.elesinsergei.narvaonline.api.PersonApiTest","shouldGetPersonsList"
"","4098","Parametrized posts test Standard Post 1776694238536 (Status: publish)","","Mon Apr 20 14:10:38 UTC 2026","passed","Mon Apr 20 14:10:42 UTC 2026","","com.elesinsergei.narvaonline.e2e.PostParamHybridTest","com.elesinsergei.narvaonline.e2e.PostParamHybridTest","testWordPressPostLogic"
"","42924","Successful event creation and deletion","","Mon Apr 20 14:12:41 UTC 2026","passed","Mon Apr 20 14:13:24 UTC 2026","","com.elesinsergei.narvaonline.ui.CreateEventUiTest","com.elesinsergei.narvaonline.ui.CreateEventUiTest","shouldCreateBlog"
