"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3615","Parametrized posts test Standard Post 1776537263744 (Status: publish)","","Sat Apr 18 18:34:23 UTC 2026","passed","Sat Apr 18 18:34:27 UTC 2026","","com.elesinsergei.narvaonline.e2e.PostParamHybridTest","com.elesinsergei.narvaonline.e2e.PostParamHybridTest","testWordPressPostLogic"
"Check that the API returns a list of blog posts and a status code of 200.","1610","Getting a list of blog posts","","Sat Apr 18 18:32:50 UTC 2026","passed","Sat Apr 18 18:32:52 UTC 2026","","com.elesinsergei.narvaonline.api.BlogApiTest","com.elesinsergei.narvaonline.api.BlogApiTest","shouldGetBlogPostList"
"","5543","Successful event post creation via APi","","Sat Apr 18 18:33:31 UTC 2026","passed","Sat Apr 18 18:33:37 UTC 2026","","com.elesinsergei.narvaonline.e2e.EventHybridTest","com.elesinsergei.narvaonline.e2e.EventHybridTest","shouldSeeCreatedEventOnFrontEnd"
"","2436","Person creation and removal via API","","Sat Apr 18 18:33:09 UTC 2026","passed","Sat Apr 18 18:33:12 UTC 2026","","com.elesinsergei.narvaonline.api.PersonApiTest","com.elesinsergei.narvaonline.api.PersonApiTest","personCreatedViaApiAndDeleted"
"","2520","Organization creation and removal via API","","Sat Apr 18 18:32:59 UTC 2026","passed","Sat Apr 18 18:33:02 UTC 2026","","com.elesinsergei.narvaonline.api.OrganizationApiTest","com.elesinsergei.narvaonline.api.OrganizationApiTest","orgCreatedViaApiAndDeleted"
"","27330","Creation and complete deletion of an organization","","Sat Apr 18 18:33:37 UTC 2026","passed","Sat Apr 18 18:34:04 UTC 2026","","com.elesinsergei.narvaonline.e2e.OrganizationHybridTest","com.elesinsergei.narvaonline.e2e.OrganizationHybridTest","shouldCreateAndForceDeleteOrganization"
"Check that the API returns a list of adverts and a status code of 200.","592","Getting a list of adverts","","Sat Apr 18 18:32:50 UTC 2026","passed","Sat Apr 18 18:32:50 UTC 2026","","com.elesinsergei.narvaonline.api.AdvertApiTest","com.elesinsergei.narvaonline.api.AdvertApiTest","shouldGetAdvertsList"
"Check that the API returns a list of persons and a status code of 200.","526","Getting a list of persons","","Sat Apr 18 18:33:12 UTC 2026","passed","Sat Apr 18 18:33:12 UTC 2026","","com.elesinsergei.narvaonline.api.PersonApiTest","com.elesinsergei.narvaonline.api.PersonApiTest","shouldGetPersonsList"
"","24334","Successful person creation and deletion","","Sat Apr 18 18:36:58 UTC 2026","passed","Sat Apr 18 18:37:22 UTC 2026","","com.elesinsergei.narvaonline.ui.CreatePersonUiTest","com.elesinsergei.narvaonline.ui.CreatePersonUiTest","shouldCreatePerson"
"Open main page and check page title","3495","Check main page title","","Sat Apr 18 18:37:43 UTC 2026","passed","Sat Apr 18 18:37:47 UTC 2026","","com.elesinsergei.narvaonline.ui.HomeUiTest","com.elesinsergei.narvaonline.ui.HomeUiTest","testNarvaonlineTitle"
"","3498","Blog post creation and removal via API","","Sat Apr 18 18:32:52 UTC 2026","passed","Sat Apr 18 18:32:56 UTC 2026","","com.elesinsergei.narvaonline.api.BlogApiTest","com.elesinsergei.narvaonline.api.BlogApiTest","blogCreatedViaApiAndDeleted"
"","7185","Post creation and removal via API","","Sat Apr 18 18:32:43 UTC 2026","passed","Sat Apr 18 18:32:50 UTC 2026","","com.elesinsergei.narvaonline.api.AdvertApiTest","com.elesinsergei.narvaonline.api.AdvertApiTest","postCreatedViaApiAndDeleted"
"","2619","Parametrized posts test Secret Post 1776537263744 (Status: publish)","","Sat Apr 18 18:34:27 UTC 2026","passed","Sat Apr 18 18:34:29 UTC 2026","","com.elesinsergei.narvaonline.e2e.PostParamHybridTest","com.elesinsergei.narvaonline.e2e.PostParamHybridTest","testWordPressPostLogic"
"","2303","4. Publishing Ad","","Sat Apr 18 18:35:23 UTC 2026","passed","Sat Apr 18 18:35:25 UTC 2026","","com.elesinsergei.narvaonline.ui.AdvertsUiTest","com.elesinsergei.narvaonline.ui.AdvertsUiTest","publish"
"","5983","Successful login to the admin panel","","Sat Apr 18 18:37:47 UTC 2026","passed","Sat Apr 18 18:37:53 UTC 2026","","com.elesinsergei.narvaonline.ui.LoginUiTest","com.elesinsergei.narvaonline.ui.LoginUiTest","shouldLoginAsAdmin"
"","4621","6. Delete Ad","","Sat Apr 18 18:35:28 UTC 2026","passed","Sat Apr 18 18:35:32 UTC 2026","","com.elesinsergei.narvaonline.ui.AdvertsUiTest","com.elesinsergei.narvaonline.ui.AdvertsUiTest","deleteAdv"
"","611","Parametrized user test Проверка создания юзера: username","","Sat Apr 18 18:34:57 UTC 2026","passed","Sat Apr 18 18:34:57 UTC 2026","","com.elesinsergei.narvaonline.e2e.UserParamHybridTest","com.elesinsergei.narvaonline.e2e.UserParamHybridTest","userCreatedViaApiAndDeleted"
"","3642","Post creation and removal via API","","Sat Apr 18 18:33:13 UTC 2026","passed","Sat Apr 18 18:33:17 UTC 2026","","com.elesinsergei.narvaonline.api.PostApiTest","com.elesinsergei.narvaonline.api.PostApiTest","postCreatedViaApiAndDeleted"
"","26205","Successful page creation and deletion","","Sat Apr 18 18:36:31 UTC 2026","passed","Sat Apr 18 18:36:58 UTC 2026","","com.elesinsergei.narvaonline.ui.CreatePageUiTest","com.elesinsergei.narvaonline.ui.CreatePageUiTest","shouldCreatePage"
"","119","3. Review Ad","","Sat Apr 18 18:35:23 UTC 2026","passed","Sat Apr 18 18:35:23 UTC 2026","","com.elesinsergei.narvaonline.ui.AdvertsUiTest","com.elesinsergei.narvaonline.ui.AdvertsUiTest","checkUsernameAndPrice"
"","10550","1. Register User","","Sat Apr 18 18:34:58 UTC 2026","passed","Sat Apr 18 18:35:09 UTC 2026","","com.elesinsergei.narvaonline.ui.AdvertsUiTest","com.elesinsergei.narvaonline.ui.AdvertsUiTest","registerTest"
"","2811","Event creation and removal via API","","Sat Apr 18 18:32:56 UTC 2026","passed","Sat Apr 18 18:32:58 UTC 2026","","com.elesinsergei.narvaonline.api.EventApiTest","com.elesinsergei.narvaonline.api.EventApiTest","eventCreatedViaApiAndDeleted"
"","886","Parametrized user test Проверка создания юзера: *?/765","","Sat Apr 18 18:34:57 UTC 2026","passed","Sat Apr 18 18:34:58 UTC 2026","","com.elesinsergei.narvaonline.e2e.UserParamHybridTest","com.elesinsergei.narvaonline.e2e.UserParamHybridTest","userCreatedViaApiAndDeleted"
"","21354","Successful post draft creation","","Sat Apr 18 18:37:22 UTC 2026","passed","Sat Apr 18 18:37:43 UTC 2026","","com.elesinsergei.narvaonline.ui.CreatePostDraftUiTest","com.elesinsergei.narvaonline.ui.CreatePostDraftUiTest","shouldCreateDraftPost"
"","23681","Successful blog-draft creation","","Sat Apr 18 18:35:40 UTC 2026","passed","Sat Apr 18 18:36:04 UTC 2026","","com.elesinsergei.narvaonline.ui.CreateBlogDraftUiTest","com.elesinsergei.narvaonline.ui.CreateBlogDraftUiTest","shouldCreateBlog"
"","13974","Successful blog post creation via APi","","Sat Apr 18 18:33:17 UTC 2026","passed","Sat Apr 18 18:33:31 UTC 2026","","com.elesinsergei.narvaonline.e2e.BlogHybridTest","com.elesinsergei.narvaonline.e2e.BlogHybridTest","shouldSeeCreatedBlogPostOnFrontEnd"
"Check that the API returns a list of organizations and a status code of 200.","1011","Getting a list of organizations","","Sat Apr 18 18:33:02 UTC 2026","passed","Sat Apr 18 18:33:03 UTC 2026","","com.elesinsergei.narvaonline.api.OrganizationApiTest","com.elesinsergei.narvaonline.api.OrganizationApiTest","shouldGetPostsList"
"","27368","Successful event creation and deletion","","Sat Apr 18 18:36:04 UTC 2026","passed","Sat Apr 18 18:36:31 UTC 2026","","com.elesinsergei.narvaonline.ui.CreateEventUiTest","com.elesinsergei.narvaonline.ui.CreateEventUiTest","shouldCreateBlog"
"Check that the API returns a list of events and a status code of 200.","667","Getting a list of events","","Sat Apr 18 18:32:58 UTC 2026","passed","Sat Apr 18 18:32:59 UTC 2026","","com.elesinsergei.narvaonline.api.EventApiTest","com.elesinsergei.narvaonline.api.EventApiTest","shouldGetEventList"
"Check that the API returns a list of posts and a status code of 200.","1096","Getting a list of posts","","Sat Apr 18 18:33:12 UTC 2026","passed","Sat Apr 18 18:33:13 UTC 2026","","com.elesinsergei.narvaonline.api.PostApiTest","com.elesinsergei.narvaonline.api.PostApiTest","shouldGetPostsList"
"","5447","Successful page post creation via APi","","Sat Apr 18 18:34:04 UTC 2026","passed","Sat Apr 18 18:34:09 UTC 2026","","com.elesinsergei.narvaonline.e2e.PageHybridTest","com.elesinsergei.narvaonline.e2e.PageHybridTest","shouldSeeCreatedPageOnFrontEnd"
"","9591","User creation, test login via UI, user removal via UI","","Sat Apr 18 18:34:39 UTC 2026","passed","Sat Apr 18 18:34:48 UTC 2026","","com.elesinsergei.narvaonline.e2e.UserHybridTest","com.elesinsergei.narvaonline.e2e.UserHybridTest","userCreatedViaApiAndDeleted"
"Check that the API returns a list of pages and a status code of 200.","3121","Getting a list of pages","","Sat Apr 18 18:33:03 UTC 2026","passed","Sat Apr 18 18:33:06 UTC 2026","","com.elesinsergei.narvaonline.api.PageApiTest","com.elesinsergei.narvaonline.api.PageApiTest","shouldGetPagesList"
"","6468","7. Delete User","","Sat Apr 18 18:35:32 UTC 2026","passed","Sat Apr 18 18:35:39 UTC 2026","","com.elesinsergei.narvaonline.ui.AdvertsUiTest","com.elesinsergei.narvaonline.ui.AdvertsUiTest","deleteUser"
